Amenities,Area_Sqft,Description,District,Ethnic,Facing,Floor,Furnishing,Keys_On_Hand,Lease,ListingTitle,NumBaths,NumBeds,Pets,Price_psf,RentalRate,Url 
"Roof Terrace,Stove,Dishwasher,Fridge,Walk In Closet,Dryer,Oven,Parking,Security,Balcony,Bomb Shelter,Closet,Sofa,Duplex / Maisonette,Bed,Utility Room,Jacuzzi,Study Room,Fitness Corner,Dining Room Furniture,Washer,Bathtub,Lap Pool,Gym","3,477 sqft (built up)",,D05,,,,Fully Furnished,,Flexible,Seahill,5 Baths,4 Beds,,S$2.73 psf,"S$9,500/mo",https://www.99.co/singapore/rent/property/seahill-condo-gYunjV6STJjGXXTFk3Ursc
"Roof Terrace,Stove,Dishwasher,Fridge,Walk In Closet,Dryer,Oven,Parking,Security,Balcony,Bomb Shelter,Closet,Sofa,Duplex / Maisonette,Bed,Utility Room,Jacuzzi,Study Room,Fitness Corner,Dining Room Furniture,Washer,Bathtub,Lap Pool,Gym","3,477 sqft (built up)",,D05,,,,Fully Furnished,,Flexible,Seahill,5 Baths,4 Beds,,S$2.73 psf,"S$9,500/mo",https://www.99.co/singapore/rent/property/seahill-condo-2knC8CfUcAVKDvgMUPYfn3
"Swimming Pool,Security,Squash Court,Tennis Court,Parking",614 sqft (built up),,D11,,,,,,12 months,Pastoral View,2 Baths,1 Bed,,S$4.40 psf,"S$2,700/mo",https://www.99.co/singapore/rent/property/pastoral-view-condo-NJVnJBS7n6LuNGeyv2gQZA
,S$2.50 psf,,D05,,,,,,Flexible,302 Clementi Avenue 4,800 sqft (built up),2 Beds,,,"S$2,000/mo",https://www.99.co/singapore/rent/property/302-clementi-avenue-4-hdb-K3ztxGQPxDMsD6eGgiCpnY
"Penthouse,Clubhouse,Water Feature,Gym,Fridge,Jacuzzi,Dryer,Tennis Court,Parking,Pond,Security,Balcony,Bomb Shelter,Pavilion,Aircon,Pool Deck,Swimming Pool,Wading Pool,Sea View,Playground,Fitness Corner,High Floor,Washer,Bathtub,BBQ","2,508 sqft (built up)","-direct pool view 
-excellent layout 
-Next to haw par mrt
-eateries 
- shops 
-good sized balcony 

The Peak @ Balmeg is close to National University Hospital and Hortpark.

Condo Facilities at The Peak @ Balmeg

Facilities at The Peak @ Balmeg include swimming pool, spa pool, 24 hours security, basement car park, BBQ pits, fitness station, clubhouse, and playground.

Condo Amenities near The Peak @ Balmeg

Several feeder bus services are available relatively close to The Peak @ Balmeg. It is also a short drive to the National University of Singapore NUS, INSEAD, and United World College of South East Asia, Dulwich College. 

The Peak @ Balmeg is also within driving distance to several restaurants located at Pasir Panjang Road and South Buona Vista Road. Residents can head down to South Buona Vista Centre or The Village Centre for daily necessities and more.",D05,,South East,,Partially Furnished,,Flexible,The Peak @ Balmeg,5 Baths,5 Beds,Not Allowed,S$3.03 psf,"S$7,600/mo",https://www.99.co/singapore/rent/property/the-peak-balmeg-condo-NFLZsXVSXuZ3nRhkKSDDp7
"Swimming Pool,Security,Playground,BBQ,Parking","1,227 sqft (built up)",,D05,,,,Partially Furnished,,12 months,Royal Palm Mansions,3 Baths,3 Beds,,S$3.14 psf,"S$3,850/mo",https://www.99.co/singapore/rent/property/royal-palm-mansions-condo-L7EUpXdJVihxXsrgiSt8Jn
"Function Room,Gym,Rooftop Pool,Sauna,Jacuzzi,Undrewater Fitness Station,Outdoor Dining,Pool Deck,Viewing Deck,Wading Pool,Spa Pool,Playground,Retail Shops,Lap Pool,BBQ,Open Terrace",818 sqft (built up),,D07,All races welcome,,,Fully Furnished,,Flexible,Duo Residences / Duo Tower,2 Baths,2 Beds,,S$6.72 psf,"S$5,500/mo",https://www.99.co/singapore/rent/property/duo-residences-duo-tower-condo-XrEVLiR9tywS74xmq3tdQ8
"Basketball Court,Gym,Wading Pool,Jacuzzi,Steam Room,Playground,Fitness Corner,Parking,Security,Tennis Court","1,367 sqft (built up)",,D20,,,,,,12 months,Centro Residences,3 Baths,2 Beds,,S$3.22 psf,"S$4,400/mo",https://www.99.co/singapore/rent/property/centro-residences-condo-SiMEkfHrg3j8JWCZWD4zdW
"Swimming Pool,Gym,Parking,Security,Playground",S$3.15 psf,"Nassim Regency - 3bedroom + Utility 

*Star* *Unit* *for* *LEASE

*NASSIM* *REGENCY*
3rooms+U
Build up 2024sqft
Rental $9,400
Spacious living area with greenery view",D10,All races welcome,,,,,24 months,Nassim Regency,"3,079 sqft (built up)",3 Beds,,,"S$9,700/mo",https://www.99.co/singapore/rent/property/nassim-regency-condo-yHeQ7n9eTRfgoxmtRnHU7h
"Penthouse,Roof Terrace,Clubhouse,Jacuzzi,Stove,Ground Floor,Spa Pavilion,Fridge,Walk In Closet,City View,Sea View,Oven,Mid Floor,Dishwasher,Patio / PES,Security,Balcony,Infinity Pool,Bomb Shelter,Bathtub,Aircon,Maid Room,Greenery View,Viewing Deck,Lounge,Swimming Pool,Utility Room,Dryer,Study Room,Top Floor,High Floor,Washer,Pool View,Gym,BBQ","2,573 sqft (built up)","3/4/5 bedroom penthouses, and 2/3/4 bedroom units available for rental 

Escape from the stresses of city living to the beautiful, serene, resort environs of Sentosa Cove

* Next door to the W Hotel - preferential rates for dining, spa and laundry
* Enjoy the conveniences of Quayside Isle - alfresco dining, pre school, supermarket, etc are mere steps away
* Concierge & buggy services
* Complimentary weekday breakfast on-the-go
* Complimentary coffee /tea /bottled water and fruits 24/7
* Shuttle services to Vivo City, Harbourfront MRT, Raffles Place & MBFC. Fee applicable
* Unit furnishings include wine chillers, dishwashers, and coffee makers as standard fittings, along with cooker hobs, ovens, and refrigerators
* Private lift to every unit

Daily viewing available. 
Please contact Gina Chan (call, message, Whatsapp) at +65 96383969",D04,All races welcome,North East,,Partially Furnished,Yes,Flexible,The Residences At W Singapore Sentosa Cove,4 Baths,3 Beds,Allowed,S$4.28 psf,"S$11,000/mo",https://www.99.co/singapore/rent/property/the-residences-at-w-singapore-sentosa-cove-condo-FfXBrdYnCNJoSMc8vN4jcB
"Clubhouse,Water Feature,Gym,Timber Deck,Spa Pavilion,Jacuzzi,Dryer,Steam Room,Tennis Court,Parking,Security,Balcony,Bomb Shelter,Pavilion,Renovated,Aircon,Pool Deck,Wading Pool,Spa Pool,Playground,Fitness Corner,High Floor,Washer,Lap Pool,BBQ","1,701 sqft (built up)","Introduction
- Available 
- Listing for rent
- Breezy
- Most sought after project in Holland, View to believe!

We are currently marketing various units at Parvis, hence, viewing with us is equivalent to viewing the ""whole"" Parvis!

Call us now  65 97655182

Parvis is a freehold district 10 condo that is located near Holland Village and developed by HoBee and MCL land. It is 12 stories tall, full condo facilites and has 248 units. There is enough carpark lots for every unit. 

Call now  65 97655182",D10,,,,Partially Furnished,,Flexible,Parvis,2 Baths,3 Beds,,S$3.76 psf,"S$6,400/mo",https://www.99.co/singapore/rent/property/parvis-condo-dZKkY7VarqxCptnTAMJLWG
"High Ceiling,Yoga Corner,Fridge,Dryer,Oven,Closet,Fun Pool,Jet Pool,Fibre Ready,Balcony,Renovated,Aircon,Hammocks,Sculpture,Pool Deck,Lounge,Mini Golf Range,Wading Pool,Playground,Fitness Corner,High Floor,Washer,Pool View,Reflexology Path,BBQ",775 sqft (built up),"New TOP project!

Be the first tenant to live in this beautiful project.

Many units available on hand.

Close to amenities.

Call JO 86999190.

Swimming pool view.",D13,All races welcome,,,Partially Furnished,,Flexible,The Poiz Residences,2 Baths,2 Beds,,S$4.39 psf,"S$3,400/mo",https://www.99.co/singapore/rent/property/the-poiz-residences-condo-dmKfWudnokCYFucfP8jSrL
"Function Room,Water Feature,Gym,Spa Pavilion,Water Channel,Tennis Court,Undrewater Fitness Station,Pond,Outdoor Dining,Balcony,Fun Pool,Aircon,Hammocks,Lap Pool,Viewing Deck,Lounge,Swimming Pool,Fountain,Playground,Fitness Corner,Washer,Reflexology Path,BBQ",549 sqft (built up),"Brand new 1 bedroom + study unit for rent
Fully furnished can be arranged
Be the first to stay in brand new studio
Integrated condo with shopping center, food, cinema, library
Next to Yishun MRT
Many units for rent
Tenants/ Agents/ owners all welcome to call
Previously Developer sale agent marketing from Day 1


Call Doris Chiok@91396106 for more info",D27,,,,Partially Furnished,,Flexible,North Park Residences,1 Bath,1 Bed,,S$4.19 psf,"S$2,300/mo",https://www.99.co/singapore/rent/property/north-park-residences-condo-aUUXzXfGM464uatNdBKRTd
"Aircon,TV,Stove,Fridge,Bed,Couch,Washer",990 sqft (built up),"3+1 For Rent @ 564 Ang Mo Kio Ave 3 (Ang Mo Kio MRT) 

*1.08km Away From Ang Mo Kio MRT (North-South Line), 10-12 Mins walk to MRT 
* Eateries & Supermarket Conveniently within your reach 

* 3+1 (Master Room with Attached Bathroom)
* HDB 4NG Model 
* 92 sqm / 990 sqft
* High Floor 
* Corner (Privacy) 
* Spacious 
* Tastefully Renovated 
* Fully Furnished 
* Aircon 
* Immediate Vacant

Interested Tenant Please SMS / WhatsApp Your Profile: 

1. Name / Contact
2. No of Pax / Gender / Family or Friends 
3. Race / Nationality 
4. Job or Sch / What Work Pass Holding 
5. Move In Date 
6. Area Looking @ 
7. Budget Range 

For Quick Respond! 

Please Call / SMS / WhatsApp Khayden @ +65 9423 0967 (Propnex) 
CEA Reg No: R015159B",D20,,,,Fully Furnished,,12 months,564 Ang Mo Kio Avenue 3,2 Baths,None Beds,,S$2.53 psf,"S$2,500/mo",https://www.99.co/singapore/rent/property/564-ang-mo-kio-avenue-3-hdb-hPrEp3iAsrRgv3AT24TbAR
,400 sqft (built up),,D03,All races welcome,,,Fully Furnished,,Flexible,Pearl Bank Apartments,1 Bath,Studio,,S$4.50 psf,"S$1,800/mo",https://www.99.co/singapore/rent/property/pearl-bank-apartments-condo-jquDCZesGxoD2DLRoZdRUU
"Function Room,Games Room,High Ceiling,Gym,Rooftop Pool,Fridge,Spa Pavilion,Dryer,Steam Room,Outdoor Dining,Patio / PES,Closet,Fun Pool,Ground Floor,Renovated,Aircon,TV,Sofa,Bed,Study Room,Dining Room Furniture,Balcony,BBQ,Playground","1,001 sqft (built up)","3 BEDROOM WHOLE UNIT CONDO FOR RENT @ RV RESIDENCES 


- RENOVATED 
- GROUND FLOOR UNIT WITH PATIO 
(** PATIO LOVERS!!** )
- FULLY FURNISHED 
- CAN MOVE IN IMMMEDIATE 
- VERY CONVENIENT LOCATION! 
- NEXT TO VALLEY POINT 
- 5 MINS WALK TO GREAT WORLD CITY AND MINUTES WALK TO MRT !


Call / Text Irene at 83239068 for Viewing Appointment 





Built in 2015 by Asiawide Resources Pte Ltd, RV Residences is located in District 10 and has a total of 248 units. 

This Condominium/Apartment is accessible through the nearest train stations such as Great World MRT (TE15) Thomson-East Coast Line Due 2021, Havelock MRT (TE16) Thomson-East Coast Line Due 2021, and Tiong Bahru (EW17). The nearest primary schools are Alexandra Primary School, River Valley Primary School, and Zhangde Primary School. 

This property is close to amenities like Cold Storage Valley Point , NTUC FAIRPRICE (VALLEY POINT), and Cold Storage Great World City . The closest shopping malls are Valley Point, VALLEY POINT SHOPPING CENTRE, and Great World City.

+65 83239068 for Viewing Appointment",D10,All races welcome,,,,,Flexible,RV Residences,2 Baths,3 Beds,,S$4.50 psf,"S$4,500/mo",https://www.99.co/singapore/rent/property/rv-residences-condo-JKXAyWe4settrZbQMqmeeJ
"TV,Aircon,Washer,Fridge,Bed",700 sqft (built up),"Fully Furnished
Mins to the CBD, anemities and MRT",D02,,,,Fully Furnished,,Flexible,5 Tanjong Pagar Plaza,2 Baths,2 Beds,,S$4.00 psf,"S$2,800/mo",https://www.99.co/singapore/rent/property/5-tanjong-pagar-plaza-hdb-LEn7HkiQ8coExcDmSSqNBH
"Jogging Track,Clubhouse,Gym,Fridge,Jacuzzi,Steam Room,Tennis Court,Pond,Outdoor Dining,Balcony,Jet Pool,Yoga Corner,Amphitheatre,Lounge,Lap Pool,Playground,Sky Terrace,Sculpture,BBQ,Hydrotherapy Pool",807 sqft (built up),"NEWLY TOP! ONSITE DAILY!
KEYS ON HAND!

Be the first to stay in this gorgeous development
Functional 2 Bed 2 bath with unblock view
Quality Finishing by reputable developer UOL
Call Fransiska 91865457 for Viewing NOW!

Dear Esteemed Landlord, Tenant, and Co-broke, do engage us the team that focusing in the vicinity.

** Propnex Premium Division **

Total units: 663 units set over 4 elevated towers

~5-10 mins walk to Redhill MRT

Nestled in a quiet enclave overlooking the Alexandra Canal, Principal Garden sits on the frontier of the embassy district, Bishopgate, Alexandra and the Chatsworth Park Good Class 

Facilities:
Its novel “80-20 garden living” concept creates a green and tranquil environment despite Principal Garden Residents being able to be in the CBD – via car, MRT or bicycle in 20 minutes. The development also comes with many facilities, including tennis court, half basketball court and a 50 meters lap pool. 

** UNIT TYPES **
182 x 1 bedroom: 484-506sqft (182 units – 27.5%)
304 x 2 bedroom: 764-807sqft (304 units – 45.9%)
42 x 2 dual key: 861sqft (42 units – 6.3%)
46 x 3 bedroom: 1076sqft (46 units – 6.9%)
23 x 3-dual key: 1195sqft (23 units – 3.5%)
19 x 3 bedroom deluxe + PL 1238sqft (19 units – 2.9%)
38 x 4 bedroom deluxe + PL 1572sqft (38 units – 5.7%)

Penthouses
3 x 4-bedroom + study + private lift units (2,002 sqft)
6 x 5-bedroom + study + private lift units (2,347 sqft)
",D03,,,,,,Flexible,Principal Garden,2 Baths,2 Beds,,S$4.96 psf,"S$4,000/mo",https://www.99.co/singapore/rent/property/principal-garden-condo-Zcy5pcdXKjnFGV6za8AdEg
"Aircon,Stove,Fridge,Bed,Couch,Washer","1,280 sqft (built up)","3+1 For Rent @ 431 Ang Mo Kio Ave 10 (Ang Mo Kio MRT) 

* 390m Away From Ang Mo Kio MRT (North-South Line), 3-5 Mins walk to MRT 
* Close Proximity to NTUC Super market, Wet Market, Convenient Stores, etc 

* 3+1
* HDB 5I Model (HDB Approved Unit) 
* 119 Sqm / 1280 Sqft 
* Corner Point Blk (Full Privacy) 
* High Floor 
* Lift Landing 
* Fully Furnished 
* Aircon 
* Renovated Unit 
* Available 1st Jun 2016 

Interested Tenant Please SMS Your Profile: 
1. Name 
2. No Of Pax / Gender 
3. Race / Nationality 
4. Job or Sch / What Work Pass Holding 
5. Move In Date 
6. Area Looking @ 
7. Budget Range 

For Quick Respond! 

Please Call / SMS / Whatsapp Khayden @ +65 9423 0967 (Propnex) 
CEA Reg No: R015159B",D20,,,,Fully Furnished,,Flexible,431 Ang Mo Kio Avenue 10,2 Baths,3 Beds,,S$2.34 psf,"S$3,000/mo",https://www.99.co/singapore/rent/property/431-ang-mo-kio-avenue-10-hdb-MKjq7mR2vf5LHAAuFpNhjT
"Jogging Track,Clubhouse,Function Room,Gym,Walk In Closet,Squash Court,Tennis Court,Parking,Basketball Court,Renovated,Aircon,Sofa,Open Terrace,Bed,Swimming Pool,Wading Pool,Jacuzzi,Playground,Fitness Corner,High Floor,Security,BBQ",721 sqft (built up),"2 bedroom for rent @ Northvale

Fully Furnished
721sqft
Well renovated and well maintained 
High floor
Away from highway
Suitable for professional, single or small family
Available from 1st March

Excellent Location
3 min walk to Choa Chu Kang MRT station and Lot One shopping Mall
Excellent Accessibility via KJE

Please call Raymond @ 9118 1768 for viewing today


",D23,,,,Fully Furnished,,Flexible,Northvale,1 Bath,2 Beds,,S$2.91 psf,"S$2,100/mo",https://www.99.co/singapore/rent/property/northvale-condo-RCffa58DvVt7zdyBeqeQ8o
"Sauna,Swimming Pool,Wading Pool,Squash Court,Playground,Parking,Security,BBQ","1,474 sqft (built up)","Great city view 
Walking distance from Somerset MRT
Unit is nicely partially furnished 
Vintage look
Duplex unit
Balcony 
2 Storeys
Clean and well maintained 
Unit you don't want to miss!

Studio units also available. 
Interested please contact Katherine Chen @ 98258815 for viewing appointment",D09,,,,Partially Furnished,,Flexible,The Beaumont,3 Baths,2 Beds,,S$3.26 psf,"S$4,800/mo",https://www.99.co/singapore/rent/property/the-beaumont-condo-SgU5ghDLJFBxTvCzQzFDgc
"Clubhouse,Function Room,Gym,Fridge,Library,Jacuzzi,Spa Pavilion,Outdoor Dining,Balcony,City View,Yoga Corner,Aircon,Hammocks,Lap Pool,Pool Deck,Lounge,Swimming Pool,Wading Pool,Hydrotherapy Pool,Playground,Fitness Corner,Sky Terrace,Reflexology Path,BBQ,Tennis Court",441 sqft (built up),"Brand new condo just beside Queenstown MRT ! 

- Spacious 1 bedroom for rent 
- High Floor, Great view 
- 4 stops to Tanjong Pagar MRT , 2 stops to Bouna Vista 
- Minutes walk to grocery shops / Eateries 
- Brand new condo facilities such as swimming pool , gym and clubhouse awaiting you ! 

Call Lionel @ 87866000 now to view and appreciate !",D03,All races welcome,North,,Fully Furnished,Yes,12 months,Commonwealth Towers,1 Bath,1 Bed,Allowed,S$5.90 psf,"S$2,600/mo",https://www.99.co/singapore/rent/property/commonwealth-towers-condo-CY3MCnkyQfTXXMvn77Y7tV
"Security,Parking","1,087 sqft (built up)","Ideally situated between the famed Katong/Joo Chiat area and Marine Parade, the freehold condo is within minutes of Katong V, Village Hotel Katong, Parkway Parade, I12 Katong, Katong Shopping Centre and Katong Mall.

East Coast Park is just a 4-minute drive away, with easy access to the ECP leading to the City.

It is minutes’ walk to international schools such as the Canadian International School and Chatsworth International School (East).

Also in close proximity to Dakota MRT Station 

Within the area are also prestigious local schools such as Tanjong Katong Primary School, Tanjong Katong Secondary School and Tanjong Katong Girls' School.


Call Elizabeth at 9078 1999",D15,,,,Partially Furnished,,Flexible,Amber Glades,2 Baths,3 Beds,,S$3.08 psf,"S$3,350/mo",https://www.99.co/singapore/rent/property/amber-glades-condo-UdgLLrpWgPQxo7jtkUiwB5
